Year,Region,AgeGroup,MigrationRate
2017,Chungcheongnam-do,청소년,1.1500000000000001
2017,Chungcheongnam-do,청년,1.317857142857143
2017,Chungcheongnam-do,중년,0.7604166666666666
2017,Chungcheongnam-do,노인,0.54375
2017,,어린이,0.9200000000000002
2017,,청소년,1.1500000000000001
2017,,청년,1.317857142857143
2017,,중년,0.7604166666666666
2017,,노인,0.54375
2017,Jeollanam-do,어린이,0.9200000000000002
2017,Jeollanam-do,청소년,1.1500000000000001
2017,Jeollanam-do,청년,1.317857142857143
2017,Jeollanam-do,중년,0.7604166666666666
2017,Jeollanam-do,노인,0.54375
2017,Gyeongsangbuk-do,어린이,0.9200000000000002
2017,Gyeongsangbuk-do,청소년,1.1500000000000001
2017,Gyeongsangbuk-do,청년,1.317857142857143
2017,Gyeongsangbuk-do,중년,0.7604166666666666
2017,Gyeongsangbuk-do,노인,0.54375
2017,Gyeongsangnam-do,어린이,0.9200000000000002
2017,Gyeongsangnam-do,청소년,1.1500000000000001
2017,Gyeongsangnam-do,청년,1.317857142857143
2017,Gyeongsangnam-do,중년,0.7604166666666666
2017,Gyeongsangnam-do,노인,0.54375
2017,Jeju,어린이,0.9200000000000002
2017,Jeju,청소년,1.1500000000000001
2017,Jeju,청년,1.317857142857143
2017,Jeju,중년,0.7604166666666666
2017,Jeju,노인,0.54375
2017,Whole country,어린이,0.9200000000000002
2017,Whole country,청소년,1.1500000000000001
2017,Whole country,청년,1.317857142857143
2017,Whole country,중년,0.7604166666666666
2017,Whole country,노인,0.54375
2017,Seoul,어린이,0.9200000000000002
2017,Seoul,청소년,1.1500000000000001
2017,Seoul,청년,1.317857142857143
2017,Seoul,중년,0.7604166666666666
2017,Seoul,노인,0.54375
2017,Busan,어린이,0.9200000000000002
2017,Busan,청소년,1.1500000000000001
2017,Busan,청년,1.317857142857143
2017,Busan,중년,0.7604166666666666
2017,Busan,노인,0.54375
2017,Daegu,어린이,0.9200000000000002
2017,Daegu,청소년,1.1500000000000001
2017,Daegu,청년,1.317857142857143
2017,Daegu,중년,0.7604166666666666
2017,Daegu,노인,0.54375
2017,Incheon,어린이,0.9200000000000002
2017,Incheon,청소년,1.1500000000000001
2017,Incheon,청년,1.317857142857143
2017,Incheon,중년,0.7604166666666666
2017,Incheon,노인,0.54375
2017,Gwangju,어린이,0.9200000000000002
2017,Gwangju,청소년,1.1500000000000001
2017,Gwangju,청년,1.317857142857143
2017,Gwangju,중년,0.7604166666666666
2017,Gwangju,노인,0.54375
2017,Daejeon,어린이,0.9200000000000002
2017,Daejeon,청소년,1.1500000000000001
2017,Daejeon,청년,1.317857142857143
2017,Daejeon,중년,0.7604166666666666
2017,Daejeon,노인,0.54375
2017,Ulsan,어린이,0.9200000000000002
2017,Ulsan,청소년,1.1500000000000001
2017,Ulsan,청년,1.317857142857143
2017,Ulsan,중년,0.7604166666666666
2017,Ulsan,노인,0.54375
2017,Sejong,어린이,0.9200000000000002
2017,Sejong,청소년,1.1500000000000001
2017,Sejong,청년,1.317857142857143
2017,Sejong,중년,0.7604166666666666
2017,Sejong,노인,0.54375
2017,Gyeonggi-do,어린이,0.9200000000000002
2017,Gyeonggi-do,청소년,1.1500000000000001
2017,Gyeonggi-do,청년,1.317857142857143
2017,Gyeonggi-do,중년,0.7604166666666666
2017,Gyeonggi-do,노인,0.54375
2017,Gangwon-do,어린이,0.9200000000000002
2017,Gangwon-do,청소년,1.1500000000000001
2017,Gangwon-do,청년,1.317857142857143
2017,Gangwon-do,중년,0.7604166666666666
2017,Gangwon-do,노인,0.54375
2017,Chungcheongbuk-do,어린이,0.9200000000000002
2017,Chungcheongbuk-do,청소년,1.1500000000000001
2017,Chungcheongbuk-do,청년,1.317857142857143
2017,Chungcheongbuk-do,중년,0.7604166666666666
2017,Chungcheongbuk-do,노인,0.54375
2017,Chungcheongnam-do,어린이,0.9200000000000002
2017,Chungcheongnam-do,청소년,1.1500000000000001
2017,Chungcheongnam-do,청년,1.317857142857143
2017,Chungcheongnam-do,중년,0.7604166666666666
2017,Chungcheongnam-do,노인,0.54375
2017,,어린이,0.9200000000000002
2017,,청소년,1.1500000000000001
2017,,청년,1.317857142857143
2017,,중년,0.7604166666666666
2017,,노인,0.54375
2017,Jeollanam-do,어린이,0.9200000000000002
2017,Jeollanam-do,청소년,1.1500000000000001
2017,Jeollanam-do,청년,1.317857142857143
2017,Jeollanam-do,중년,0.7604166666666666
2017,Jeollanam-do,노인,0.54375
2017,Gyeongsangbuk-do,어린이,0.9200000000000002
2017,Gyeongsangbuk-do,청소년,1.1500000000000001
2017,Gyeongsangbuk-do,청년,1.317857142857143
2017,Gyeongsangbuk-do,중년,0.7604166666666666
2017,Gyeongsangbuk-do,노인,0.54375
2017,Gyeongsangnam-do,어린이,0.9200000000000002
2017,Gyeongsangnam-do,청소년,1.1500000000000001
2017,Gyeongsangnam-do,청년,1.317857142857143
2017,Gyeongsangnam-do,중년,0.7604166666666666
2017,Gyeongsangnam-do,노인,0.54375
2017,Jeju,어린이,0.9200000000000002
2017,Jeju,청소년,1.1500000000000001
2017,Jeju,청년,1.317857142857143
2017,Jeju,중년,0.7604166666666666
2017,Jeju,노인,0.54375
2017,Whole country,어린이,0.9200000000000002
2017,Whole country,청소년,1.1500000000000001
2017,Whole country,청년,1.317857142857143
2017,Whole country,중년,0.7604166666666666
2017,Whole country,노인,0.54375
2017,Seoul,어린이,0.9200000000000002
2017,Seoul,청소년,1.1500000000000001
2017,Seoul,청년,1.317857142857143
2017,Seoul,중년,0.7604166666666666
2017,Seoul,노인,0.54375
2017,Busan,어린이,0.9200000000000002
2017,Busan,청소년,1.1500000000000001
2017,Busan,청년,1.317857142857143
2017,Busan,중년,0.7604166666666666
2017,Busan,노인,0.54375
2017,Daegu,어린이,0.9200000000000002
2017,Daegu,청소년,1.1500000000000001
2017,Daegu,청년,1.317857142857143
2017,Daegu,중년,0.7604166666666666
2017,Daegu,노인,0.54375
2017,Incheon,어린이,0.9200000000000002
2017,Incheon,청소년,1.1500000000000001
2017,Incheon,청년,1.317857142857143
2017,Incheon,중년,0.7604166666666666
2017,Incheon,노인,0.54375
2017,Gwangju,어린이,0.9200000000000002
2017,Gwangju,청소년,1.1500000000000001
2017,Gwangju,청년,1.317857142857143
2017,Gwangju,중년,0.7604166666666666
2017,Gwangju,노인,0.54375
2017,Daejeon,어린이,0.9200000000000002
2017,Daejeon,청소년,1.1500000000000001
2017,Daejeon,청년,1.317857142857143
2017,Daejeon,중년,0.7604166666666666
2017,Daejeon,노인,0.54375
2017,Ulsan,어린이,0.9200000000000002
2017,Ulsan,청소년,1.1500000000000001
2017,Ulsan,청년,1.317857142857143
2017,Ulsan,중년,0.7604166666666666
2017,Ulsan,노인,0.54375
2017,Sejong,어린이,0.9200000000000002
2017,Sejong,청소년,1.1500000000000001
2017,Sejong,청년,1.317857142857143
2017,Sejong,중년,0.7604166666666666
2017,Sejong,노인,0.54375
2017,Gyeonggi-do,어린이,0.9200000000000002
2017,Gyeonggi-do,청소년,1.1500000000000001
2017,Gyeonggi-do,청년,1.317857142857143
2017,Gyeonggi-do,중년,0.7604166666666666
2017,Gyeonggi-do,노인,0.54375
2017,Gangwon-do,어린이,0.9200000000000002
2017,Gangwon-do,청소년,1.1500000000000001
2017,Gangwon-do,청년,1.317857142857143
2017,Gangwon-do,중년,0.7604166666666666
2017,Gangwon-do,노인,0.54375
2017,Chungcheongbuk-do,어린이,0.9200000000000002
2017,Chungcheongbuk-do,청소년,1.1500000000000001
2017,Chungcheongbuk-do,청년,1.317857142857143
2017,Chungcheongbuk-do,중년,0.7604166666666666
2017,Chungcheongbuk-do,노인,0.54375
2017,Chungcheongnam-do,어린이,0.9200000000000002
2017,Chungcheongnam-do,청소년,1.1500000000000001
2017,Chungcheongnam-do,청년,1.317857142857143
2017,Chungcheongnam-do,중년,0.7604166666666666
2017,Chungcheongnam-do,노인,0.54375
2017,,어린이,0.9200000000000002
2017,,청소년,1.1500000000000001
2017,,청년,1.317857142857143
2017,,중년,0.7604166666666666
2017,,노인,0.54375
2017,Jeollanam-do,어린이,0.9200000000000002
2017,Jeollanam-do,청소년,1.1500000000000001
2017,Jeollanam-do,청년,1.317857142857143
2017,Jeollanam-do,중년,0.7604166666666666
2017,Jeollanam-do,노인,0.54375
2017,Gyeongsangbuk-do,어린이,0.9200000000000002
2017,Gyeongsangbuk-do,청소년,1.1500000000000001
2017,Gyeongsangbuk-do,청년,1.317857142857143
2017,Gyeongsangbuk-do,중년,0.7604166666666666
2017,Gyeongsangbuk-do,노인,0.54375
2017,Gyeongsangnam-do,어린이,0.9200000000000002
2017,Gyeongsangnam-do,청소년,1.1500000000000001
2017,Gyeongsangnam-do,청년,1.317857142857143
2017,Gyeongsangnam-do,중년,0.7604166666666666
2017,Gyeongsangnam-do,노인,0.54375
2017,Jeju,어린이,0.9200000000000002
2017,Jeju,청소년,1.1500000000000001
2017,Jeju,청년,1.317857142857143
2017,Jeju,중년,0.7604166666666666
2017,Jeju,노인,0.54375
2017,Whole country,어린이,0.9200000000000002
2017,Whole country,청소년,1.1500000000000001
2017,Whole country,청년,1.317857142857143
2017,Whole country,중년,0.7604166666666666
2017,Whole country,노인,0.54375
2017,Seoul,어린이,0.9200000000000002
2017,Seoul,청소년,1.1500000000000001
2017,Seoul,청년,1.317857142857143
2017,Seoul,중년,0.7604166666666666
2017,Seoul,노인,0.54375
2017,Busan,어린이,0.9200000000000002
2017,Busan,청소년,1.1500000000000001
2017,Busan,청년,1.317857142857143
2017,Busan,중년,0.7604166666666666
2017,Busan,노인,0.54375
2017,Daegu,어린이,0.9200000000000002
2017,Daegu,청소년,1.1500000000000001
2017,Daegu,청년,1.317857142857143
2017,Daegu,중년,0.7604166666666666
2017,Daegu,노인,0.54375
2017,Incheon,어린이,0.9200000000000002
2017,Incheon,청소년,1.1500000000000001
2017,Incheon,청년,1.317857142857143
2017,Incheon,중년,0.7604166666666666
2017,Incheon,노인,0.54375
2017,Gwangju,어린이,0.9200000000000002
2017,Gwangju,청소년,1.1500000000000001
2017,Gwangju,청년,1.317857142857143
2017,Gwangju,중년,0.7604166666666666
2017,Gwangju,노인,0.54375
2017,Daejeon,어린이,0.9200000000000002
2017,Daejeon,청소년,1.1500000000000001
2017,Daejeon,청년,1.317857142857143
2017,Daejeon,중년,0.7604166666666666
2017,Daejeon,노인,0.54375
2017,Ulsan,어린이,0.9200000000000002
2017,Ulsan,청소년,1.1500000000000001
2017,Ulsan,청년,1.317857142857143
2017,Ulsan,중년,0.7604166666666666
2017,Ulsan,노인,0.54375
2017,Sejong,어린이,0.9200000000000002
2017,Sejong,청소년,1.1500000000000001
2017,Sejong,청년,1.317857142857143
2017,Sejong,중년,0.7604166666666666
2017,Sejong,노인,0.54375
2017,Gyeonggi-do,어린이,0.9200000000000002
2017,Gyeonggi-do,청소년,1.1500000000000001
2017,Gyeonggi-do,청년,1.317857142857143
2017,Gyeonggi-do,중년,0.7604166666666666
2017,Gyeonggi-do,노인,0.54375
2017,Gangwon-do,어린이,0.9200000000000002
2017,Gangwon-do,청소년,1.1500000000000001
2017,Gangwon-do,청년,1.317857142857143
2017,Gangwon-do,중년,0.7604166666666666
2017,Gangwon-do,노인,0.54375
2017,Chungcheongbuk-do,어린이,0.9200000000000002
2017,Chungcheongbuk-do,청소년,1.1500000000000001
2017,Chungcheongbuk-do,청년,1.317857142857143
2017,Chungcheongbuk-do,중년,0.7604166666666666
2017,Chungcheongbuk-do,노인,0.54375
2017,Chungcheongnam-do,어린이,0.9200000000000002
2017,Chungcheongnam-do,청소년,1.1500000000000001
2017,Chungcheongnam-do,청년,1.317857142857143
2017,Chungcheongnam-do,중년,0.7604166666666666
2017,Chungcheongnam-do,노인,0.54375
2017,,어린이,0.9200000000000002
2017,,청소년,1.1500000000000001
2017,,청년,1.317857142857143
2017,,중년,0.7604166666666666
2017,,노인,0.54375
2017,Jeollanam-do,어린이,0.9200000000000002
2017,Jeollanam-do,청소년,1.1500000000000001
2017,Jeollanam-do,청년,1.317857142857143
2017,Jeollanam-do,중년,0.7604166666666666
2017,Jeollanam-do,노인,0.54375
2017,Gyeongsangbuk-do,어린이,0.9200000000000002
2017,Gyeongsangbuk-do,청소년,1.1500000000000001
2017,Gyeongsangbuk-do,청년,1.317857142857143
2017,Gyeongsangbuk-do,중년,0.7604166666666666
2017,Gyeongsangbuk-do,노인,0.54375
2017,Gyeongsangnam-do,어린이,0.9200000000000002
2017,Gyeongsangnam-do,청소년,1.1500000000000001
2017,Gyeongsangnam-do,청년,1.317857142857143
2017,Gyeongsangnam-do,중년,0.7604166666666666
2017,Gyeongsangnam-do,노인,0.54375
2017,Jeju,어린이,0.9200000000000002
2017,Jeju,청소년,1.1500000000000001
2017,Jeju,청년,1.317857142857143
2017,Jeju,중년,0.7604166666666666
2017,Jeju,노인,0.54375
2017,Whole country,어린이,0.9200000000000002
2017,Whole country,청소년,1.1500000000000001
2017,Whole country,청년,1.317857142857143
2017,Whole country,중년,0.7604166666666666
2017,Whole country,노인,0.54375
2017,Seoul,어린이,0.9200000000000002
2017,Seoul,청소년,1.1500000000000001
2017,Seoul,청년,1.317857142857143
2017,Seoul,중년,0.7604166666666666
2017,Seoul,노인,0.54375
2017,Busan,어린이,0.9200000000000002
2017,Busan,청소년,1.1500000000000001
2017,Busan,청년,1.317857142857143
2017,Busan,중년,0.7604166666666666
2017,Busan,노인,0.54375
2017,Daegu,어린이,0.9200000000000002
2017,Daegu,청소년,1.1500000000000001
2017,Daegu,청년,1.317857142857143
2017,Daegu,중년,0.7604166666666666
2017,Daegu,노인,0.54375
2017,Incheon,어린이,0.9200000000000002
2017,Incheon,청소년,1.1500000000000001
2017,Incheon,청년,1.317857142857143
2017,Incheon,중년,0.7604166666666666
2017,Incheon,노인,0.54375
2017,Gwangju,어린이,0.9200000000000002
2017,Gwangju,청소년,1.1500000000000001
2017,Gwangju,청년,1.317857142857143
2017,Gwangju,중년,0.7604166666666666
2017,Gwangju,노인,0.54375
2017,Daejeon,어린이,0.9200000000000002
2017,Daejeon,청소년,1.1500000000000001
2017,Daejeon,청년,1.317857142857143
2017,Daejeon,중년,0.7604166666666666
2017,Daejeon,노인,0.54375
2017,Ulsan,어린이,0.9200000000000002
2017,Ulsan,청소년,1.1500000000000001
2017,Ulsan,청년,1.317857142857143
2017,Ulsan,중년,0.7604166666666666
2017,Ulsan,노인,0.54375
2017,Sejong,어린이,0.9200000000000002
2017,Sejong,청소년,1.1500000000000001
2017,Sejong,청년,1.317857142857143
2017,Sejong,중년,0.7604166666666666
2017,Sejong,노인,0.54375
2017,Gyeonggi-do,어린이,0.9200000000000002
2017,Gyeonggi-do,청소년,1.1500000000000001
2017,Gyeonggi-do,청년,1.317857142857143
2017,Gyeonggi-do,중년,0.7604166666666666
2017,Gyeonggi-do,노인,0.54375
2017,Gangwon-do,어린이,0.9200000000000002
2017,Gangwon-do,청소년,1.1500000000000001
2017,Gangwon-do,청년,1.317857142857143
2017,Gangwon-do,중년,0.7604166666666666
2017,Gangwon-do,노인,0.54375
2017,Chungcheongbuk-do,어린이,0.9200000000000002
2017,Chungcheongbuk-do,청소년,1.1500000000000001
2017,Chungcheongbuk-do,청년,1.317857142857143
2017,Chungcheongbuk-do,중년,0.7604166666666666
2017,Chungcheongbuk-do,노인,0.54375
2017,Chungcheongnam-do,어린이,0.9200000000000002
2017,Chungcheongnam-do,청소년,1.1500000000000001
2017,Chungcheongnam-do,청년,1.317857142857143
2017,Chungcheongnam-do,중년,0.7604166666666666
2017,Chungcheongnam-do,노인,0.54375
2017,,어린이,0.9200000000000002
2017,,청소년,1.1500000000000001
2017,,청년,1.317857142857143
2017,,중년,0.7604166666666666
2017,,노인,0.54375
2017,Jeollanam-do,어린이,0.9200000000000002
2017,Jeollanam-do,청소년,1.1500000000000001
2017,Jeollanam-do,청년,1.317857142857143
2017,Jeollanam-do,중년,0.7604166666666666
2017,Jeollanam-do,노인,0.54375
2017,Gyeongsangbuk-do,어린이,0.9200000000000002
2017,Gyeongsangbuk-do,청소년,1.1500000000000001
2017,Gyeongsangbuk-do,청년,1.317857142857143
2017,Gyeongsangbuk-do,중년,0.7604166666666666
2017,Gyeongsangbuk-do,노인,0.54375
2017,Gyeongsangnam-do,어린이,0.9200000000000002
2017,Gyeongsangnam-do,청소년,1.1500000000000001
2017,Gyeongsangnam-do,청년,1.317857142857143
2017,Gyeongsangnam-do,중년,0.7604166666666666
2017,Gyeongsangnam-do,노인,0.54375
2017,Jeju,어린이,0.9200000000000002
2017,Jeju,청소년,1.1500000000000001
2017,Jeju,청년,1.317857142857143
2017,Jeju,중년,0.7604166666666666
2017,Jeju,노인,0.54375
2017,Whole country,어린이,0.9200000000000002
2017,Whole country,청소년,1.1500000000000001
2017,Whole country,청년,1.317857142857143
2017,Whole country,중년,0.7604166666666666
2017,Whole country,노인,0.54375
2017,Seoul,어린이,0.9200000000000002
2017,Seoul,청소년,1.1500000000000001
2017,Seoul,청년,1.317857142857143
2017,Seoul,중년,0.7604166666666666
2017,Seoul,노인,0.54375
2017,Busan,어린이,0.9200000000000002
2017,Busan,청소년,1.1500000000000001
2017,Busan,청년,1.317857142857143
2017,Busan,중년,0.7604166666666666
2017,Busan,노인,0.54375
2017,Daegu,어린이,0.9200000000000002
2017,Daegu,청소년,1.1500000000000001
2017,Daegu,청년,1.317857142857143
2017,Daegu,중년,0.7604166666666666
2017,Daegu,노인,0.54375
2017,Incheon,어린이,0.9200000000000002
2017,Incheon,청소년,1.1500000000000001
2017,Incheon,청년,1.317857142857143
2017,Incheon,중년,0.7604166666666666
2017,Incheon,노인,0.54375
2017,Gwangju,어린이,0.9200000000000002
2017,Gwangju,청소년,1.1500000000000001
2017,Gwangju,청년,1.317857142857143
2017,Gwangju,중년,0.7604166666666666
2017,Gwangju,노인,0.54375
2017,Daejeon,어린이,0.9200000000000002
2017,Daejeon,청소년,1.1500000000000001
2017,Daejeon,청년,1.317857142857143
2017,Daejeon,중년,0.7604166666666666
2017,Daejeon,노인,0.54375
2017,Ulsan,어린이,0.9200000000000002
2017,Ulsan,청소년,1.1500000000000001
2017,Ulsan,청년,1.317857142857143
2017,Ulsan,중년,0.7604166666666666
2017,Ulsan,노인,0.54375
2017,Sejong,어린이,0.9200000000000002
2017,Sejong,청소년,1.1500000000000001
2017,Sejong,청년,1.317857142857143
2017,Sejong,중년,0.7604166666666666
2017,Sejong,노인,0.54375
2017,Gyeonggi-do,어린이,0.9200000000000002
2017,Gyeonggi-do,청소년,1.1500000000000001
2017,Gyeonggi-do,청년,1.317857142857143
2017,Gyeonggi-do,중년,0.7604166666666666
2017,Gyeonggi-do,노인,0.54375
2017,Gangwon-do,어린이,0.9200000000000002
2017,Gangwon-do,청소년,1.1500000000000001
2017,Gangwon-do,청년,1.317857142857143
2017,Gangwon-do,중년,0.7604166666666666
2017,Gangwon-do,노인,0.54375
2017,Chungcheongbuk-do,어린이,0.9200000000000002
2017,Chungcheongbuk-do,청소년,1.1500000000000001
2017,Chungcheongbuk-do,청년,1.317857142857143
2017,Chungcheongbuk-do,중년,0.7604166666666666
2017,Chungcheongbuk-do,노인,0.54375
2017,Chungcheongnam-do,어린이,0.9200000000000002
2017,Chungcheongnam-do,청소년,1.1500000000000001
2017,Chungcheongnam-do,청년,1.317857142857143
2017,Chungcheongnam-do,중년,0.7604166666666666
2017,Chungcheongnam-do,노인,0.54375
2017,,어린이,0.9200000000000002
2017,,청소년,1.1500000000000001
2017,,청년,1.317857142857143
2017,,중년,0.7604166666666666
2017,,노인,0.54375
2017,Jeollanam-do,어린이,0.9200000000000002
2017,Jeollanam-do,청소년,1.1500000000000001
2017,Jeollanam-do,청년,1.317857142857143
2017,Jeollanam-do,중년,0.7604166666666666
2017,Jeollanam-do,노인,0.54375
2017,Gyeongsangbuk-do,어린이,0.9200000000000002
2017,Gyeongsangbuk-do,청소년,1.1500000000000001
2017,Gyeongsangbuk-do,청년,1.317857142857143
2017,Gyeongsangbuk-do,중년,0.7604166666666666
2017,Gyeongsangbuk-do,노인,0.54375
2017,Gyeongsangnam-do,어린이,0.9200000000000002
2017,Gyeongsangnam-do,청소년,1.1500000000000001
2017,Gyeongsangnam-do,청년,1.317857142857143
2017,Gyeongsangnam-do,중년,0.7604166666666666
2017,Gyeongsangnam-do,노인,0.54375
2017,Jeju,어린이,0.9200000000000002
2017,Jeju,청소년,1.1500000000000001
2017,Jeju,청년,1.317857142857143
2017,Jeju,중년,0.7604166666666666
2017,Jeju,노인,0.54375
2017,Whole country,어린이,0.9200000000000002
2017,Whole country,청소년,1.1500000000000001
2017,Whole country,청년,1.317857142857143
2017,Whole country,중년,0.7604166666666666
2017,Whole country,노인,0.54375
2017,Seoul,어린이,0.9200000000000002
2017,Seoul,청소년,1.1500000000000001
2017,Seoul,청년,1.317857142857143
2017,Seoul,중년,0.7604166666666666
2017,Seoul,노인,0.54375
2017,Busan,어린이,0.9200000000000002
2017,Busan,청소년,1.1500000000000001
2017,Busan,청년,1.317857142857143
2017,Busan,중년,0.7604166666666666
2017,Busan,노인,0.54375
2017,Daegu,어린이,0.9200000000000002
2017,Daegu,청소년,1.1500000000000001
2017,Daegu,청년,1.317857142857143
2017,Daegu,중년,0.7604166666666666
2017,Daegu,노인,0.54375
2017,Incheon,어린이,0.9200000000000002
2017,Incheon,청소년,1.1500000000000001
2017,Incheon,청년,1.317857142857143
2017,Incheon,중년,0.7604166666666666
2017,Incheon,노인,0.54375
2017,Gwangju,어린이,0.9200000000000002
2017,Gwangju,청소년,1.1500000000000001
2017,Gwangju,청년,1.317857142857143
2017,Gwangju,중년,0.7604166666666666
2017,Gwangju,노인,0.54375
2017,Daejeon,어린이,0.9200000000000002
2017,Daejeon,청소년,1.1500000000000001
2017,Daejeon,청년,1.317857142857143
2017,Daejeon,중년,0.7604166666666666
2017,Daejeon,노인,0.54375
2017,Ulsan,어린이,0.9200000000000002
2017,Ulsan,청소년,1.1500000000000001
2017,Ulsan,청년,1.317857142857143
2017,Ulsan,중년,0.7604166666666666
2017,Ulsan,노인,0.54375
2017,Sejong,어린이,0.9200000000000002
2017,Sejong,청소년,1.1500000000000001
2017,Sejong,청년,1.317857142857143
2017,Sejong,중년,0.7604166666666666
2017,Sejong,노인,0.54375
2017,Gyeonggi-do,어린이,0.9200000000000002
2017,Gyeonggi-do,청소년,1.1500000000000001
2017,Gyeonggi-do,청년,1.317857142857143
2017,Gyeonggi-do,중년,0.7604166666666666
2017,Gyeonggi-do,노인,0.54375
2017,Gangwon-do,어린이,0.9200000000000002
2017,Gangwon-do,청소년,1.1500000000000001
2017,Gangwon-do,청년,1.317857142857143
2017,Gangwon-do,중년,0.7604166666666666
2017,Gangwon-do,노인,0.54375
2017,Chungcheongbuk-do,어린이,0.9200000000000002
2017,Chungcheongbuk-do,청소년,1.1500000000000001
2017,Chungcheongbuk-do,청년,1.317857142857143
2017,Chungcheongbuk-do,중년,0.7604166666666666
2017,Chungcheongbuk-do,노인,0.54375
2017,Chungcheongnam-do,어린이,0.9200000000000002
2017,Chungcheongnam-do,청소년,1.1500000000000001
2017,Chungcheongnam-do,청년,1.317857142857143
2017,Chungcheongnam-do,중년,0.7604166666666666
2017,Chungcheongnam-do,노인,0.54375
2017,,어린이,0.9200000000000002
2017,,청소년,1.1500000000000001
2017,,청년,1.317857142857143
2017,,중년,0.7604166666666666
2017,,노인,0.54375
2017,Jeollanam-do,어린이,0.9200000000000002
2017,Jeollanam-do,청소년,1.1500000000000001
2017,Jeollanam-do,청년,1.317857142857143
2017,Jeollanam-do,중년,0.7604166666666666
2017,Jeollanam-do,노인,0.54375
2017,Gyeongsangbuk-do,어린이,0.9200000000000002
2017,Gyeongsangbuk-do,청소년,1.1500000000000001
2017,Gyeongsangbuk-do,청년,1.317857142857143
2017,Gyeongsangbuk-do,중년,0.7604166666666666
2017,Gyeongsangbuk-do,노인,0.54375
2017,Gyeongsangnam-do,어린이,0.9200000000000002
2017,Gyeongsangnam-do,청소년,1.1500000000000001
2017,Gyeongsangnam-do,청년,1.317857142857143
2017,Gyeongsangnam-do,중년,0.7604166666666666
2017,Gyeongsangnam-do,노인,0.54375
2017,Jeju,어린이,0.9200000000000002
2017,Jeju,청소년,1.1500000000000001
2017,Jeju,청년,1.317857142857143
2017,Jeju,중년,0.7604166666666666
2017,Jeju,노인,0.54375
2017,Whole country,어린이,0.9200000000000002
2017,Whole country,청소년,1.1500000000000001
2017,Whole country,청년,1.317857142857143
2017,Whole country,중년,0.7604166666666666
2017,Whole country,노인,0.54375
2017,Seoul,어린이,0.9200000000000002
2017,Seoul,청소년,1.1500000000000001
2017,Seoul,청년,1.317857142857143
2017,Seoul,중년,0.7604166666666666
2017,Seoul,노인,0.54375
2017,Busan,어린이,0.9200000000000002
2017,Busan,청소년,1.1500000000000001
2017,Busan,청년,1.317857142857143
2017,Busan,중년,0.7604166666666666
2017,Busan,노인,0.54375
2017,Daegu,어린이,0.9200000000000002
2017,Daegu,청소년,1.1500000000000001
2017,Daegu,청년,1.317857142857143
2017,Daegu,중년,0.7604166666666666
2017,Daegu,노인,0.54375
2017,Incheon,어린이,0.9200000000000002
2017,Incheon,청소년,1.1500000000000001
2017,Incheon,청년,1.317857142857143
2017,Incheon,중년,0.7604166666666666
2017,Incheon,노인,0.54375
2017,Gwangju,어린이,0.9200000000000002
2017,Gwangju,청소년,1.1500000000000001
2017,Gwangju,청년,1.317857142857143
2017,Gwangju,중년,0.7604166666666666
2017,Gwangju,노인,0.54375
2017,Daejeon,어린이,0.9200000000000002
2017,Daejeon,청소년,1.1500000000000001
2017,Daejeon,청년,1.317857142857143
2017,Daejeon,중년,0.7604166666666666
2017,Daejeon,노인,0.54375
2017,Ulsan,어린이,0.9200000000000002
2017,Ulsan,청소년,1.1500000000000001
2017,Ulsan,청년,1.317857142857143
2017,Ulsan,중년,0.7604166666666666
2017,Ulsan,노인,0.54375
2017,Sejong,어린이,0.9200000000000002
2017,Sejong,청소년,1.1500000000000001
2017,Sejong,청년,1.317857142857143
2017,Sejong,중년,0.7604166666666666
2017,Sejong,노인,0.54375
2017,Gyeonggi-do,어린이,0.9200000000000002
2017,Gyeonggi-do,청소년,1.1500000000000001
2017,Gyeonggi-do,청년,1.317857142857143
2017,Gyeonggi-do,중년,0.7604166666666666
2017,Gyeonggi-do,노인,0.54375
2017,Gangwon-do,어린이,0.9200000000000002
2017,Gangwon-do,청소년,1.1500000000000001
2017,Gangwon-do,청년,1.317857142857143
2017,Gangwon-do,중년,0.7604166666666666
2017,Gangwon-do,노인,0.54375
2017,Chungcheongbuk-do,어린이,0.9200000000000002
2017,Chungcheongbuk-do,청소년,1.1500000000000001
2017,Chungcheongbuk-do,청년,1.317857142857143
2017,Chungcheongbuk-do,중년,0.7604166666666666
2017,Chungcheongbuk-do,노인,0.54375
2017,Chungcheongnam-do,어린이,0.9200000000000002
2017,Chungcheongnam-do,청소년,1.1500000000000001
2017,Chungcheongnam-do,청년,1.317857142857143
2017,Chungcheongnam-do,중년,0.7604166666666666
2017,Chungcheongnam-do,노인,0.54375
2017,,어린이,0.9200000000000002
2017,,청소년,1.1500000000000001
2017,,청년,1.317857142857143
2017,,중년,0.7604166666666666
2017,,노인,0.54375
2017,Jeollanam-do,어린이,0.9200000000000002
2017,Jeollanam-do,청소년,1.1500000000000001
2017,Jeollanam-do,청년,1.317857142857143
2017,Jeollanam-do,중년,0.7604166666666666
2017,Jeollanam-do,노인,0.54375
2017,Gyeongsangbuk-do,어린이,0.9200000000000002
2017,Gyeongsangbuk-do,청소년,1.1500000000000001
2017,Gyeongsangbuk-do,청년,1.317857142857143
2017,Gyeongsangbuk-do,중년,0.7604166666666666
